74,60,52,48,45,41,36,26,11,6
2,7,12,18,23,32,46,51,63,78
68,60,51,43,36,32,30,31,35,40
47,54,59,65,70,77,83,89,96,115
41,35,28,21,15,1,5,10,16,26
33,38,43,48,54,64,69,76,98,115
72,66,58,50,47,53,57,68,86,115
85,84,81,73,70,69,67,59,57,56
55,55,56,57,60,62,65,71,73,84
83,80,77,74,71,68,55,54,57,58
59,61,62,65,67,78,83,94,99,115
20,18,20,33,45,57,60,58,56,55
53,52,52,49,49,51,54,56,59,66
68,73,76,81,87,93,99,89,84,87
93,99,100,100,99,98,96,95,94,94
92,92,91,90,90,87,76,68,63,65
69,71,72,76,78,85,89,92,96,115
2,10,28,45,55,65,68,66,50,33
27,27,28,29,31,32,33,31,27,22
18,15,10,6,2,2,6,6,6,5
5,5,5,4,4,4,4,4,4,4
3,3,3,3,3,3,2,2,2,1
1,1,1,1,1,1,1,1,1,1
1,1,2,2,2,2,2,3,3,3
47,44,42,39,37,36,34,31,29,27
25,23,21,18,16,14,12,10,7,5
3,1,2,4,6,8,10,13,15,17
19,22,24,26,28,30,31,32,33,34
70,64,66,70,71,75,78,84,88,115
90,88,84,76,75,72,71,70,67,64
61,59,57,54,53,51,48,47,45,43
43,41,38,38,37,36,36,37,40,41
42,48,53,55,60,61,82,94,100,115
72,68,61,58,57,54,51,44,1,13
20,21,21,24,27,30,34,38,49,54
60,65,69,72,77,81,84,89,98,115
90,85,82,84,87,90,92,91,91,89
89,89,89,90,91,92,96,96,100,115
79,80,80,79,76,75,73,73,70,70
70,71,70,72,75,76,78,84,95,115
15,40,42,43,44,46,49,71,93,115
86,80,73,52,45,27,17,7,9,25
27,27,27,33,47,60,73,86,99,115
38,34,26,14,7,1,1,3,5,13
17,19,21,23,25,27,29,35,37,41
49,53,59,61,65,67,71,73,77,83
38,31,27,26,27,31,35,39,46,77
71,70,68,67,63,56,53,49,36,35
34,34,34,34,34,35,36,36,39,43
48,49,60,66,73,80,86,93,96,115
85,81,76,75,72,71,70,69,68,66
61,59,58,57,56,56,56,55,45,36
30,25,9,4,20,34,42,50,73,80
23,25,27,29,31,32,34,44,65,82
83,76,35,30,29,31,33,35,37,39
75,77,81,84,87,98,99,99,98,115
91,90,89,88,78,69,63,58,53,42
87,85,83,76,73,77,85,95,100,115
65,62,58,51,43,21,14,7,7,6
5,5,19,26,38,47,54,68,75,115
42,44,51,60,68,75,86,92,98,115
84,81,72,68,62,49,45,45,39,40
44,43,43,43,56,63,74,80,95,115
75,77,83,93,97,96,96,98,99,115
76,71,69,65,63,61,60,59,58,55
47,40,18,10,3,2,3,4,5,6
7,8,11,15,19,26,30,36,40,44
48,52,55,63,67,71,78,82,91,115
80,77,74,70,68,62,61,62,64,73
87,75,69,63,56,50,44,39,43,44
39,34,30,25,21,16,12,5,6,7
8,9,10,11,12,13,12,12,11,10
10,10,10,9,9,9,9,7,7,7
6,6,6,5,5,5,4,3,3,3
2,2,2,3,4,5,9,10,6,23
30,41,46,47,60,67,78,84,98,115
88,85,83,85,88,90,93,94,97,115
73,70,68,66,64,63,61,60,56,53
44,41,38,39,43,48,54,53,52,55
58,61,67,71,78,81,86,91,94,115
45,44,44,43,43,42,42,42,42,41
41,41,42,41,42,44,45,46,47,48
50,55,61,80,87,95,96,97,98,115
43,25,18,12,6,3,1,1,3,7
13,15,18,20,22,24,26,29,31,37
39,41,43,45,48,50,52,54,56,58
60,62,66,68,70,77,83,85,93,115
81,79,76,74,73,70,66,60,59,58
99,80,75,67,64,60,58,55,49,42
21,14,10,12,18,21,34,38,48,57
65,73,81,89,91,91,91,91,91,115
65,21,7,12,14,17,22,25,35,37
42,45,48,53,56,66,68,73,76,78
81,84,86,89,94,95,97,98,100,115
69,72,78,82,85,88,91,95,99,115
79,74,58,53,28,10,1,11,41,52
95,76,63,40,27,15,10,10,10,10
10,6,3,12,30,47,64,81,99,115
93,90,88,83,79,78,80,81,80,80
80,79,79,79,79,80,81,81,81,81
81,82,86,87,88,91,93,95,100,115
89,91,89,89,88,87,89,92,96,115
67,58,57,57,57,57,57,57,49,40
32,23,14,5,4,8,22,31,39,52
59,67,74,81,89,94,94,94,97,115
53,51,50,48,47,48,64,89,97,115
84,85,86,87,88,89,90,95,97,115
92,87,91,92,93,88,84,93,96,115
99,98,97,96,96,95,96,95,96,115
54,32,17,13,2,2,3,3,4,4
2,7,16,21,26,31,41,46,47,47
46,46,46,45,45,44,43,43,43,42
42,42,40,40,40,39,39,38,38,38
38,39,41,44,45,41,49,76,101,115
33,25,12,11,8,7,6,6,6,6
6,6,5,10,16,28,35,41,45,45
46,46,46,47,47,49,56,61,64,68
71,75,78,81,83,86,89,93,96,115
84,72,73,75,76,77,78,79,81,79
78,78,78,77,77,76,75,75,75,74
74,74,73,73,71,71,71,70,70,70
71,72,73,78,73,79,88,93,96,115
16,3,4,27,35,69,77,96,99,115
99,97,92,88,85,83,78,77,76,76
76,77,77,79,81,83,86,89,99,115
70,66,64,61,58,59,59,57,53,48
44,41,38,35,34,38,43,56,65,76
100,99,98,97,96,95,94,94,93,91
91,90,90,90,89,86,78,78,80,81
82,83,84,88,89,90,92,94,96,115
17,23,35,49,52,55,56,57,61,62
63,67,68,70,74,75,77,82,83,86
87,86,85,78,70,69,70,71,73,82
100,100,92,83,67,37,17,17,17,18
15,15,15,17,19,20,22,24,25,33
39,43,45,47,50,80,95,96,99,115
31,10,4,7,13,19,27,43,48,52
54,58,61,66,70,75,87,89,98,115
77,63,56,45,41,34,30,24,4,1
3,7,15,19,32,43,46,61,65,86
3,29,32,33,36,38,41,44,46,54
57,62,70,73,78,86,89,94,97,115
24,17,12,1,4,20,24,30,36,40
44,48,52,68,73,77,81,89,97,115
99,93,84,62,45,48,60,84,87,87
87,87,87,87,87,87,87,87,87,115
38,41,44,48,53,70,81,89,96,115
15,8,9,24,29,38,56,61,90,115
94,94,94,94,94,95,95,95,98,115
50,53,57,58,60,64,66,67,72,73
75,80,81,83,88,89,91,96,100,115
61,49,43,36,28,9,2,2,7,10
13,15,23,26,31,42,47,55,58,63
66,71,74,79,84,87,89,91,93,115
0,4,8,12,15,19,23,27,30,34
38,42,52,56,71,74,75,76,86,115
46,28,26,32,36,44,60,65,92,115
96,92,89,88,86,83,80,76,73,71
68,66,66,64,63,55,34,26,26,29
31,34,39,42,53,60,61,64,67,68
72,74,77,78,79,89,94,98,99,115
62,64,67,66,65,63,74,80,93,115
56,63,70,72,76,77,79,82,91,115
82,54,22,3,20,26,37,60,81,115
37,34,32,36,39,61,66,92,98,115
79,67,37,30,23,29,57,82,100,115
87,82,75,75,76,77,78,80,90,115
4,3,2,17,23,44,58,59,60,70
66,59,53,46,41,37,34,31,24,18
4,4,13,20,25,31,45,83,93,115
82,79,74,73,74,77,77,85,92,115
78,79,79,80,82,88,82,77,75,76
79,82,84,88,91,95,98,98,98,115
63,59,55,51,47,31,27,21,15,11
7,3,1,17,22,27,32,41,62,76
15,18,22,23,22,21,20,18,17,17
16,14,13,12,11,6,14,30,39,47
57,69,71,34,30,24,20,13,15,19
22,33,36,42,52,62,72,82,92,115
57,31,14,6,16,39,55,56,75,115
40,29,21,13,5,1,2,1,0,1
1,1,1,2,2,1,1,1,1,2
2,2,2,2,2,2,2,2,2,1
2,2,2,8,16,30,41,39,38,39
41,45,47,52,57,59,63,68,63,58
53,49,48,47,42,38,28,17,13,8
2,11,16,15,14,15,15,16,16,17
19,20,21,23,24,25,27,28,29,30
31,32,33,32,27,15,12,41,74,85
100,93,91,84,60,53,42,29,25,18
5,1,14,18,27,55,68,80,93,115
96,89,79,76,69,55,48,34,28,14
7,3,7,13,33,37,44,46,60,86
70,68,63,62,60,56,56,56,57,58
61,68,72,78,82,84,91,92,94,115
76,37,25,22,17,18,39,43,52,59
97,94,92,87,78,77,74,70,68,65
61,60,57,53,51,48,47,46,44,43
72,70,69,66,65,63,61,60,58,57
56,54,53,52,50,45,43,41,39,36
32,30,27,26,25,22,22,22,24,25
28,29,31,43,51,55,58,61,73,84
92,89,86,83,82,88,95,99,99,115
71,66,57,49,40,40,42,46,52,79
99,95,93,89,87,83,81,78,76,74
73,72,67,66,63,65,90,89,88,81
82,83,86,87,88,92,93,94,95,115
14,27,32,41,58,63,72,87,93,115
76,66,49,44,37,22,2,23,64,82
46,48,50,54,62,66,73,80,96,115
70,66,59,55,54,54,54,55,55,58
83,82,80,78,77,75,73,74,75,63
52,42,32,28,25,23,14,12,7,4
2,5,39,50,56,57,57,60,72,75
93,98,97,96,96,97,98,98,99,115
71,67,61,59,55,42,40,30,5,21
26,32,39,53,77,84,91,95,97,115
46,39,31,25,26,27,27,28,29,29
28,26,27,28,32,34,37,40,44,48
55,84,89,90,92,93,94,96,97,115
90,89,87,85,84,82,80,79,79,79
79,76,72,65,56,48,25,19,15,20
26,33,41,49,55,70,75,85,97,115
67,26,23,36,36,38,39,39,41,45
49,53,66,71,80,84,91,96,98,115
99,96,82,79,64,56,57,59,65,65
65,65,65,65,66,66,66,67,68,68
69,70,70,71,72,72,73,74,74,75
76,76,80,81,84,85,87,90,90,115
71,71,71,71,72,72,73,75,73,72
74,74,76,80,85,94,96,98,100,115
69,69,73,69,68,67,69,72,75,76
31,14,17,50,52,59,79,87,99,115
86,84,80,78,74,70,68,65,61,61
62,63,66,68,72,75,79,93,99,115
79,74,71,69,65,59,51,49,46,40
30,24,15,1,14,19,24,30,35,44
49,60,65,70,75,80,85,90,95,115
69,63,60,63,65,70,75,94,99,115
74,68,70,72,82,89,92,97,99,115
30,20,14,5,6,12,15,20,28,34
46,53,67,73,80,85,90,96,100,115
25,14,4,0,14,21,57,66,77,92
97,97,94,92,90,88,82,64,64,115
74,50,19,5,1,8,13,21,33,38
87,86,85,84,83,82,81,80,79,76
75,74,73,73,72,71,70,67,67,66
66,65,65,63,62,63,63,62,62,62
62,62,63,64,64,64,65,66,67,68
69,70,70,72,73,74,75,76,76,77
78,79,80,82,85,86,73,50,42,29
5,2,15,36,43,56,80,86,93,115
92,90,88,84,83,80,74,72,68,60
58,53,47,43,32,29,25,17,7,4
15,26,28,28,28,28,56,69,93,115
33,22,2,45,67,70,71,73,90,115
45,38,33,38,55,65,74,84,94,115
91,90,89,88,88,87,86,85,84,83
82,81,80,79,78,78,75,75,74,73
72,71,71,70,68,68,67,67,67,67
67,66,66,67,68,69,70,70,66,64
61,57,58,61,64,67,71,75,79,84
94,93,93,92,90,88,87,86,85,85
83,81,80,80,79,79,78,77,77,77
77,77,77,78,78,79,80,81,81,82
84,86,85,84,85,86,88,84,78,57
52,48,44,42,40,39,38,38,38,38
37,37,38,39,40,41,45,48,49,51
54,57,61,63,68,81,91,92,96,115
90,89,87,85,83,81,76,74,72,68
55,32,24,19,12,10,6,1,2,6
64,54,52,51,50,49,46,31,25,17
12,8,1,10,24,45,81,92,95,115
45,39,34,23,23,49,64,80,95,115
65,6,39,44,46,47,49,81,91,115
64,62,60,58,46,40,38,36,34,32
30,27,22,20,17,16,15,13,10,6
2,4,26,37,52,57,62,71,93,115
8,15,23,36,61,85,96,96,100,115
63,58,54,50,46,41,40,38,34,2
8,22,74,81,88,93,95,96,98,115
63,67,71,75,78,82,90,94,98,115
33,34,36,39,42,45,61,78,94,115
48,45,44,45,43,39,13,8,5,5
6,3,8,29,46,52,67,85,99,115
62,66,64,18,13,4,7,13,20,22
33,40,42,47,49,53,55,65,69,77
67,63,61,59,57,55,54,50,49,48
48,49,49,49,47,42,32,31,31,32
32,28,22,16,14,11,9,4,1,3
3,3,3,3,3,2,2,4,5,2
6,15,18,24,30,27,24,28,40,53
79,95,100,76,68,63,62,59,59,56
54,53,52,50,48,48,47,45,44,44
44,44,44,44,44,44,44,44,44,44
44,44,44,44,44,44,37,30,16,9
1,4,7,36,34,34,34,32,47,49
51,53,34,21,35,59,70,72,69,68
66,66,60,59,58,57,56,55,55,54
69,70,72,73,76,81,87,91,97,115
8,42,62,69,72,71,69,68,75,86
57,56,57,56,59,61,65,71,73,75
76,80,84,88,89,91,95,97,99,115
55,53,40,28,16,12,5,4,7,1
5,14,19,28,33,34,41,44,57,81
97,90,81,55,46,32,24,20,17,13
9,5,6,10,36,46,64,84,94,115
60,42,20,8,1,1,29,58,78,89
51,46,41,37,64,78,83,95,100,115
63,63,63,63,62,60,58,56,54,52
50,48,46,44,42,41,39,37,35,33
32,36,38,41,43,48,50,53,56,58
61,64,67,72,77,81,84,88,95,115
71,70,70,70,71,72,74,76,75,75
77,78,81,83,80,77,74,71,68,64
46,41,33,31,29,29,31,34,37,42
47,53,59,71,78,85,92,95,98,115
46,41,36,29,23,3,2,7,12,17
22,26,35,48,63,70,80,88,95,115
73,67,66,64,63,62,62,62,62,62
62,62,55,48,34,19,28,61,83,115
6,2,7,4,9,46,70,81,83,80
79,77,72,70,69,68,66,64,63,62
91,66,12,0,1,2,4,4,4,0
16,14,17,51,59,60,69,88,95,115
37,35,33,30,28,26,24,22,21,20
19,17,15,15,18,26,31,41,46,57
61,62,68,71,73,76,81,86,92,115
93,90,75,69,59,54,49,43,40,39
38,34,33,34,34,34,34,34,35,38
39,42,43,45,48,50,51,55,55,55
55,55,55,55,55,56,56,57,57,57
66,45,40,36,34,34,33,34,45,48
97,97,94,91,87,83,80,77,74,70
67,64,61,57,53,45,44,42,41,40
39,38,37,36,33,31,30,29,28,27
27,26,27,27,27,28,29,30,32,33
35,36,38,39,43,56,64,72,80,88
31,36,50,60,74,89,90,92,93,115
66,66,65,65,65,66,68,63,62,62
72,70,69,68,67,66,65,61,52,50
46,45,44,45,49,53,70,72,76,78
83,86,88,91,99,99,99,99,99,115
49,43,32,27,16,16,27,34,40,41
42,43,44,61,70,75,80,85,94,115
76,66,65,64,63,62,61,59,59,58
57,56,56,55,53,52,52,52,52,51
51,51,52,52,52,52,53,53,53,56
56,57,58,58,59,62,61,61,61,61
61,61,61,62,68,79,83,91,95,115
39,40,43,45,47,50,58,67,71,74
93,87,85,82,80,78,67,64,62,60
58,56,54,52,45,43,40,38,36,34
32,30,28,21,15,10,3,9,11,14
21,27,33,35,38,40,51,57,59,63
65,75,81,83,86,88,90,92,99,115
64,66,77,80,84,86,88,90,96,115
21,28,39,45,78,93,96,97,99,115
99,97,93,90,87,81,80,80,80,86
98,98,98,98,97,97,97,96,96,96
97,97,97,97,98,98,98,98,99,115
36,25,9,0,16,24,33,66,91,115
22,13,1,6,18,23,32,47,52,53
55,56,57,58,68,81,85,93,97,115
21,28,34,56,63,75,81,86,87,88
54,49,47,42,40,37,31,28,27,24
23,22,21,13,10,23,46,58,71,87
48,40,5,1,11,17,23,28,47,55
57,63,65,76,77,77,78,78,78,82
83,85,86,87,89,91,93,94,98,115
98,92,86,80,78,68,66,62,56,54
50,44,42,40,38,36,34,32,30,28
26,24,22,20,18,16,14,12,10,8
6,4,2,0,2,4,10,12,16,19
22,28,34,40,42,46,52,58,65,70
72,80,82,84,88,92,93,95,96,115
39,36,32,30,26,23,20,16,13,9
6,3,1,1,1,2,5,10,20,26
36,35,33,32,29,23,17,1,5,16
22,27,33,33,31,27,26,25,26,31
36,41,46,52,68,74,85,91,96,115
20,15,15,19,29,46,63,63,63,66
79,75,69,59,49,44,42,39,36,34
33,32,31,30,30,27,25,26,27,28
31,32,33,51,61,76,87,89,91,115
28,27,27,28,30,34,36,38,40,42
44,46,52,54,57,59,63,65,67,69
76,78,81,84,86,88,90,92,98,115
48,42,19,5,10,20,28,36,60,71
95,93,91,88,86,84,82,81,79,78
77,75,71,69,67,65,63,59,53,51
47,45,43,41,39,37,35,29,27,23
21,19,17,13,11,5,2,3,6,9
14,16,19,27,29,34,37,40,44,47
50,54,63,73,77,81,84,87,92,115
45,42,37,33,29,25,21,17,14,14
14,15,19,24,28,31,35,38,42,45
56,59,66,70,77,80,84,87,99,115
40,29,6,16,26,54,80,99,99,115
47,55,61,75,77,79,82,83,94,115
83,78,76,75,67,72,75,77,82,86
53,47,40,34,29,23,16,5,1,7
14,20,22,23,27,29,22,19,12,6
4,2,9,20,19,18,16,15,19,23
30,43,46,52,57,63,68,70,69,70
71,72,74,77,80,84,87,92,96,115
94,89,84,73,56,57,60,46,18,4
1,9,14,23,19,1,5,18,24,25
24,23,20,19,18,16,15,13,12,10
10,6,16,35,33,29,32,46,69,115
36,41,49,66,75,86,91,93,97,115
92,89,86,76,70,64,59,53,47,42
24,18,8,2,3,9,20,26,44,49
59,66,72,83,89,94,97,98,100,115
38,34,30,28,34,40,50,73,91,101
81,75,70,63,61,59,58,55,54,72
67,63,60,59,58,59,66,70,96,115
70,69,65,65,66,65,63,61,58,56
55,54,49,45,44,41,40,5,1,115
41,39,38,36,33,34,35,36,37,38
44,46,47,48,49,52,54,54,53,52
62,67,70,76,80,88,94,95,97,115
91,88,86,84,84,85,91,100,99,115
41,44,45,47,48,47,46,45,42,41
40,38,35,34,32,32,16,12,13,11
8,7,5,10,17,24,37,44,83,115
101,101,101,101,101,101,101,99,98,96
95,94,90,89,87,86,84,81,77,77
76,75,75,74,78,79,80,81,78,76
74,73,72,76,78,84,89,93,97,115
76,55,49,39,33,29,24,21,19,21
26,27,30,32,34,38,47,52,79,83
40,26,12,7,4,10,20,53,60,115
71,61,35,23,34,41,56,83,99,115
72,56,43,31,25,21,28,86,92,115
69,59,51,45,39,32,26,24,22,20
18,17,9,8,4,2,1,4,7,10
12,18,20,23,25,29,49,70,92,115
55,55,56,58,65,74,83,91,100,115
38,36,38,37,37,37,37,37,37,37
37,37,38,38,38,38,37,31,24,10
3,4,11,18,25,32,39,46,53,60
59,59,61,64,67,80,85,95,99,99
98,95,93,96,100,98,96,93,89,86
83,80,66,60,57,54,51,47,44,41
28,21,7,1,6,13,12,7,10,15
20,25,30,45,43,38,51,78,90,115
21,10,1,6,1,6,17,16,16,14
13,11,23,30,36,43,71,78,90,115
97,96,93,89,87,84,83,82,79,77
76,70,67,66,65,62,60,59,57,51
49,46,44,42,40,38,36,29,25,22
15,4,14,35,48,57,59,62,80,115
65,62,60,57,53,52,51,50,43,36
22,16,15,20,33,41,48,54,60,68
75,98,93,87,83,79,77,77,97,115
6,19,25,35,41,58,66,71,75,84
95,95,95,95,95,95,95,95,95,115
77,65,55,40,39,42,46,52,58,64
63,59,53,47,42,37,21,15,5,2
1,3,8,17,19,25,30,33,38,42
48,51,55,64,73,79,82,85,98,115
80,78,75,69,67,63,61,57,55,52
45,43,40,38,36,35,33,31,30,29
27,26,24,23,23,24,25,26,27,28
29,31,32,35,37,41,46,48,54,58
61,64,70,77,79,84,86,89,96,115
93,86,72,67,58,65,52,54,55,56
57,59,60,61,63,64,67,79,87,98
8,14,34,40,58,64,71,77,83,89
73,74,75,76,78,79,80,81,83,84
85,86,88,89,90,93,94,96,97,115
60,57,55,52,53,54,55,55,56,57
58,59,60,61,62,62,63,63,64,65
65,66,68,69,69,70,71,72,74,75
58,56,33,15,5,2,3,11,20,22
26,28,40,62,70,77,83,90,97,115
62,50,21,6,4,24,36,45,61,89
92,91,91,91,90,90,90,90,90,89
89,89,88,89,89,90,90,90,91,91
92,93,94,95,95,96,97,98,99,115
55,62,66,72,78,92,94,95,98,115
29,12,2,26,43,57,65,72,100,115
84,79,74,69,64,60,56,52,46,46
47,48,50,55,61,68,81,90,100,115
88,85,81,77,74,70,67,62,54,46
37,29,22,16,9,2,13,24,35,45
49,53,58,63,68,73,78,85,95,115
27,28,35,41,53,60,74,82,100,115
84,62,55,48,41,34,27,20,13,1
6,20,27,30,32,34,36,38,41,43
45,47,51,53,55,57,61,63,65,76
78,82,84,86,88,90,92,94,100,115
93,89,82,81,79,76,70,66,63,53
41,26,15,29,61,67,75,79,82,115
96,86,82,74,61,46,28,22,11,27
34,43,48,49,61,66,76,92,95,115
62,62,70,71,75,81,88,92,96,115
81,76,73,71,67,63,63,63,63,44
31,20,20,22,23,30,33,42,55,60
31,18,13,51,55,81,84,93,94,115
85,71,57,50,49,40,40,41,46,51
57,53,41,31,27,26,26,29,29,30
30,31,33,34,40,41,44,45,49,53
59,60,64,66,68,70,72,83,91,115
77,73,75,73,72,72,72,72,71,71
72,73,74,75,75,76,78,78,82,82
98,97,96,95,93,92,88,87,85,84
83,82,81,80,75,75,79,85,98,115
2,0,4,12,56,63,75,84,97,115
67,64,57,56,54,53,48,47,44,41
41,40,40,40,34,36,48,59,67,115
87,83,77,74,66,43,40,37,31,30
24,22,19,15,7,6,5,5,9,12
19,20,26,27,31,33,45,59,69,77
92,91,90,90,91,93,95,97,99,115
101,91,87,73,71,69,68,68,67,64
24,7,14,26,49,52,64,70,73,77
57,43,38,36,36,36,36,36,36,36
36,36,36,36,36,36,36,36,36,36
37,40,43,44,46,50,54,57,59,61
65,69,73,76,79,80,82,90,94,115
84,63,35,22,17,12,8,7,10,12
16,18,23,25,29,38,44,51,55,64
69,71,75,77,81,88,94,97,99,115
97,93,90,87,80,67,64,58,55,52
49,47,44,41,35,33,31,30,30,30
31,31,37,41,51,58,63,69,74,80
13,2,8,19,26,32,37,44,60,83
83,75,74,72,69,64,55,47,34,2
13,20,28,36,59,75,78,79,95,115
93,91,89,87,85,83,81,79,77,75
73,71,69,67,65,57,55,52,49,47
45,43,41,39,33,31,28,25,23,19
18,14,11,2,7,11,16,38,43,50
53,56,59,63,66,69,81,85,90,115
38,29,9,19,36,48,59,83,95,115
13,5,8,12,20,32,37,70,98,115
72,70,70,70,68,67,66,66,67,67
67,67,69,72,72,76,90,100,100,115
8,23,36,48,68,73,79,84,91,115
76,72,67,64,56,44,37,34,33,31
32,34,35,37,48,52,81,87,100,115
92,83,64,60,47,32,22,16,12,10
8,8,20,34,39,46,49,51,53,55
60,67,70,74,76,81,83,86,96,115
94,92,80,77,76,74,73,70,63,62
65,68,72,77,78,83,88,92,97,115
65,61,59,58,67,60,56,53,51,48
36,32,33,49,56,63,69,88,94,115
26,32,38,43,50,56,62,68,75,81
81,81,81,81,81,83,85,88,90,92
95,101,101,101,101,101,101,101,101,115
96,93,92,91,90,91,92,94,97,115
100,80,48,36,32,24,17,14,10,7
2,1,5,15,22,29,34,44,49,52
54,55,57,61,72,77,81,90,99,115
90,88,84,81,72,69,61,55,52,45
42,32,30,30,31,33,34,37,39,53
58,62,64,73,76,87,90,96,99,115
58,53,48,45,50,54,59,64,87,115
97,79,73,64,59,53,42,36,31,22
18,17,17,19,23,33,48,71,95,115
96,93,71,70,72,75,79,85,97,115
82,79,76,73,69,68,65,60,56,52
48,30,30,31,32,33,33,32,29,29
28,28,28,28,29,29,30,31,32,34
35,36,38,44,48,50,51,52,53,58
83,76,68,57,43,42,39,38,35,34
33,31,29,28,26,23,21,20,19,17
15,14,12,10,8,6,3,1,2,7
8,11,13,15,17,19,22,25,27,31
33,34,36,37,38,40,41,46,67,72
79,85,90,90,92,94,97,98,100,115
56,51,46,42,30,25,24,22,21,20
75,65,62,59,57,56,55,53,53,53
58,59,60,63,64,67,67,67,67,67
67,72,74,81,88,90,92,95,99,115
81,66,66,63,63,64,66,70,76,83
19,28,38,64,65,67,70,78,90,115
22,43,47,62,69,80,83,89,98,115
90,89,84,83,81,78,76,74,73,72
67,63,65,83,90,89,88,85,81,80
81,82,83,86,88,92,93,94,99,115
98,92,90,83,81,77,74,71,67,57
53,41,31,27,26,23,26,29,28,29
30,31,33,34,40,41,43,44,45,46
49,53,59,61,64,66,68,70,72,83
93,82,80,77,65,62,55,57,75,81
80,77,77,76,81,82,89,91,94,115
57,57,58,59,60,62,64,67,70,73
76,86,92,92,92,94,94,95,100,115
47,45,41,37,31,17,15,10,8,1
6,16,18,25,27,31,33,36,52,75
18,17,16,15,14,13,11,12,11,8
6,4,2,7,7,10,13,16,19,21
17,16,15,13,13,13,13,13,13,14
13,13,13,13,13,13,13,13,13,13
14,14,13,13,18,27,34,36,39,46
48,47,47,47,47,47,47,48,48,47
48,48,47,47,47,48,47,49,52,58
65,69,62,60,65,71,76,81,85,83
52,46,36,31,26,20,15,8,8,8
8,8,8,8,8,8,8,8,8,14
17,20,22,24,30,31,36,61,97,115
90,85,79,73,67,62,56,55,55,55
55,55,53,47,42,37,32,27,22,18
15,13,13,14,15,16,17,18,19,20
21,22,22,23,25,27,32,34,36,39
41,46,48,52,54,60,62,66,68,70
73,75,77,79,82,86,88,93,99,115
85,86,87,88,89,89,85,82,78,67
63,54,50,41,43,48,60,64,73,73
73,74,75,80,86,87,89,91,95,115
76,61,48,45,39,35,30,4,45,63
77,75,72,70,68,66,63,61,60,58
54,53,51,46,45,44,43,41,40,38
35,33,34,35,36,37,38,39,40,41
19,12,1,8,19,29,48,48,48,48
48,48,48,48,48,48,48,48,47,45
44,42,41,40,38,37,37,36,35,35
93,83,80,78,78,79,80,83,92,115
38,35,31,26,28,52,59,97,101,115
84,61,52,51,46,29,21,13,5,3
10,12,13,14,15,18,20,22,24,27
29,31,34,36,40,43,46,48,51,56
59,60,61,63,65,71,75,77,79,80
83,84,86,87,92,95,97,99,100,115
73,70,64,58,48,43,37,33,29,25
22,18,14,4,1,7,12,22,27,27
24,17,16,12,27,31,40,45,52,56
62,64,64,64,64,64,64,64,64,64
64,64,64,64,64,64,64,64,64,64
64,64,64,65,66,66,66,65,65,65
64,64,64,63,63,62,62,61,61,61
60,60,60,60,59,58,58,57,57,57
56,56,56,56,55,55,54,54,54,53
53,53,51,50,59,78,89,95,98,115
70,67,64,62,56,54,47,43,40,38
36,34,31,29,25,22,20,18,16,13
11,9,6,4,2,1,3,8,10,15
17,18,22,27,30,31,33,38,39,41
42,43,45,46,48,49,50,56,57,60
61,62,64,65,68,71,74,76,78,79
81,82,83,85,92,94,96,97,97,115
71,68,56,53,51,52,53,53,54,55
56,56,56,56,56,57,57,57,58,58
59,59,60,62,62,64,66,67,68,73
86,85,83,78,76,74,72,71,70,68
67,60,58,57,56,54,53,51,43,41
40,37,36,32,30,26,21,19,9,9
22,26,32,45,49,57,61,66,81,86
10,3,6,26,35,48,49,49,50,52
75,73,72,72,73,73,68,67,66,66
65,64,64,64,65,65,65,66,67,68
66,66,68,75,81,86,90,94,97,115
99,95,91,87,83,70,69,67,67,66
67,66,62,61,59,58,57,56,55,55
54,54,54,54,54,54,55,55,55,56
56,56,57,57,59,61,61,62,64,65
67,68,70,71,72,73,80,83,93,115
84,82,72,22,10,4,31,36,44,52
64,70,72,74,76,85,87,91,97,115
44,38,34,29,25,25,24,25,28,29
30,32,34,38,47,52,61,70,75,86
98,99,91,86,78,74,67,68,68,68
68,69,69,71,71,71,72,73,74,75
75,76,78,79,81,82,82,81,80,80
75,73,71,77,77,76,78,81,96,115
43,37,34,31,31,41,71,81,95,115
47,49,42,41,48,58,67,72,75,115
54,46,38,30,5,3,25,42,51,59
60,70,73,79,82,85,88,93,99,115
99,97,97,90,77,71,67,65,65,79
86,99,101,96,85,68,61,50,57,83
61,62,61,61,61,61,61,61,61,61
61,61,62,62,61,61,62,61,61,61
62,62,62,62,60,60,63,65,67,69
71,73,80,82,86,87,89,91,92,93
93,95,96,97,97,98,98,98,100,115
53,51,49,55,61,72,87,93,99,115
46,34,29,9,29,65,77,100,100,115
6,18,31,43,55,68,78,87,95,115
23,17,10,4,3,10,12,12,12,11
14,15,17,10,12,19,27,36,44,72
81,97,101,101,101,101,101,101,101,115
87,83,80,76,73,70,67,55,51,46
44,44,44,45,46,47,45,41,38,36
33,31,29,26,18,16,2,32,46,64
73,72,69,68,65,64,62,58,56,54
53,50,47,43,40,39,37,36,34,31
29,28,27,26,26,25,25,25,26,29
32,33,35,36,37,38,41,41,42,44
48,57,73,79,81,83,93,99,101,115
97,88,83,79,71,70,69,67,67,67
67,67,72,75,79,82,85,88,100,115
63,63,63,63,63,63,63,63,63,63
63,63,63,63,63,64,64,64,63,60
60,60,60,60,60,61,64,65,66,74
77,78,81,82,84,88,92,93,96,115
